287581 	NIGHT
809404 	DAY
358274 	NIGHT
869089 	DAY
34570 	NIGHT
308986 	NIGHT
447413 	DAY
871586 	DAY
254148 	NIGHT
222828 	DAY
93852 	DAY
538668 	DAY
662430 	NIGHT
370126 	NIGHT
269126 	NIGHT
581143 	NIGHT
237795 	DAY
682397 	NIGHT
271502 	DAY
363991 	NIGHT
480488 	NIGHT
960261 	NIGHT
206035 	NIGHT
168482 	NIGHT
883016 	NIGHT
476026 	NIGHT
426315 	NIGHT
110547 	NIGHT
628190 	DAY
251801 	NIGHT
629577 	NIGHT
183334 	NIGHT
442691 	NIGHT
179449 	NIGHT
860237 	NIGHT
638468 	NIGHT
753570 	NIGHT
804704 	NIGHT
199333 	NIGHT
486167 	NIGHT
639808 	NIGHT
659466 	NIGHT
512755 	NIGHT
759434 	NIGHT
849143 	NIGHT
72658 	NIGHT
35730 	NIGHT
764405 	NIGHT
174151 	NIGHT
685343 	NIGHT
785146 	NIGHT
97876 	NIGHT
699534 	NIGHT
8128 	DAY
932997 	NIGHT
605108 	NIGHT
518770 	NIGHT
675685 	NIGHT
175458 	DAY
697941 	NIGHT
517966 	NIGHT
15880 	DAY
973679 	NIGHT
581842 	NIGHT
886377 	NIGHT
105726 	NIGHT
827657 	NIGHT
408551 	NIGHT
890869 	DAY
157709 	NIGHT
704851 	NIGHT
879443 	NIGHT
641066 	NIGHT
81225 	NIGHT
874072 	NIGHT
452055 	NIGHT
769788 	NIGHT
811610 	NIGHT
989781 	NIGHT
998625 	NIGHT
332909 	NIGHT
499116 	NIGHT
750645 	DAY
393549 	DAY
738586 	DAY
201705 	NIGHT
136958 	DAY
907254 	NIGHT
779281 	DAY
489256 	NIGHT
82019 	NIGHT
153884 	NIGHT
848737 	NIGHT
770402 	NIGHT
367767 	DAY
325344 	NIGHT
429221 	NIGHT
283062 	NIGHT
622861 	NIGHT
315803 	NIGHT
861430 	NIGHT
965446 	NIGHT
972570 	NIGHT
550196 	NIGHT
67298 	NIGHT
199870 	DAY
339022 	NIGHT
349148 	NIGHT
23871 	NIGHT
26249 	NIGHT
210183 	NIGHT
618464 	NIGHT
970031 	DAY
561200 	NIGHT
210595 	NIGHT
293190 	NIGHT
885965 	DAY
641598 	NIGHT
757731 	NIGHT
213640 	DAY
556389 	NIGHT
652844 	NIGHT
569075 	DAY
630260 	NIGHT
968788 	NIGHT
398120 	NIGHT
997956 	NIGHT
655303 	NIGHT
137320 	DAY
377119 	NIGHT
910048 	NIGHT
224835 	NIGHT
897117 	NIGHT
652038 	NIGHT
672810 	NIGHT
271845 	NIGHT
719433 	NIGHT
795851 	NIGHT
189443 	NIGHT
814214 	NIGHT
372497 	NIGHT
85976 	NIGHT
65368 	NIGHT
832335 	NIGHT
353718 	NIGHT
87995 	DAY
41918 	NIGHT
562967 	NIGHT
125804 	NIGHT
646716 	DAY
546805 	NIGHT
930108 	NIGHT
145542 	DAY
215695 	NIGHT
896571 	NIGHT
859912 	NIGHT
937366 	NIGHT
804770 	NIGHT
959816 	NIGHT
277409 	NIGHT
355333 	NIGHT
149587 	NIGHT
894037 	NIGHT
512380 	DAY
761708 	NIGHT
869029 	DAY
445231 	NIGHT
495646 	NIGHT
105042 	NIGHT
799809 	NIGHT
430860 	NIGHT
601595 	NIGHT
230666 	NIGHT
638840 	DAY
896339 	NIGHT
59678 	NIGHT
139697 	NIGHT
953867 	DAY
639982 	DAY
140024 	NIGHT
173349 	NIGHT
703716 	DAY
614829 	NIGHT
788793 	DAY
688653 	DAY
503430 	NIGHT
6769 	NIGHT
963372 	NIGHT
508372 	NIGHT
838316 	NIGHT
462408 	NIGHT
883932 	NIGHT
670063 	DAY
429066 	DAY
168357 	NIGHT
17640 	NIGHT
341494 	NIGHT
497046 	NIGHT
978964 	NIGHT
155600 	DAY
538539 	NIGHT
216290 	NIGHT
846297 	DAY
849109 	NIGHT
912400 	NIGHT
561909 	DAY
447391 	NIGHT
248792 	NIGHT
962504 	NIGHT
945735 	NIGHT
185662 	DAY
969927 	DAY
502995 	NIGHT
824775 	NIGHT
724489 	DAY
978743 	NIGHT
785906 	NIGHT
911616 	DAY
87459 	NIGHT
807835 	NIGHT
884564 	NIGHT
688259 	NIGHT
530276 	NIGHT
478044 	NIGHT
951727 	DAY
827831 	NIGHT
273520 	DAY
95800 	NIGHT
126246 	NIGHT
734508 	NIGHT
608017 	DAY
250152 	DAY
728088 	NIGHT
524290 	NIGHT
566368 	NIGHT
261909 	NIGHT
615658 	NIGHT
127155 	DAY
237737 	NIGHT
382519 	DAY
211450 	NIGHT
57328 	DAY
549162 	NIGHT
849507 	NIGHT
943538 	DAY
786901 	DAY
40598 	NIGHT
900615 	DAY
36533 	NIGHT
13765 	NIGHT
385244 	NIGHT
4673 	NIGHT
703317 	NIGHT
533567 	DAY
561927 	NIGHT
81276 	NIGHT
248403 	NIGHT
371037 	DAY
550702 	NIGHT
449411 	NIGHT
678084 	NIGHT
649042 	NIGHT
78707 	DAY
925039 	NIGHT
62458 	NIGHT
916062 	DAY
361872 	DAY
932561 	NIGHT
575619 	NIGHT
30383 	NIGHT
69575 	DAY
776799 	NIGHT
888701 	NIGHT
357442 	NIGHT
86 	DAY
142387 	NIGHT
31661 	NIGHT
316915 	NIGHT
74445 	NIGHT
100380 	DAY
180801 	NIGHT
751561 	DAY
684538 	NIGHT
166578 	DAY
557403 	NIGHT
440933 	NIGHT
551706 	DAY
580837 	NIGHT
95804 	DAY
556438 	NIGHT
915273 	NIGHT
99371 	NIGHT
374185 	DAY
409602 	NIGHT
671342 	DAY
384503 	NIGHT
270649 	DAY
724913 	NIGHT
70771 	NIGHT
987504 	NIGHT
853064 	DAY
990042 	NIGHT
698969 	NIGHT
477527 	NIGHT
146913 	NIGHT
287335 	NIGHT
565286 	NIGHT
592863 	DAY
703063 	DAY
953660 	NIGHT
786612 	NIGHT
761835 	NIGHT
696906 	DAY
338872 	NIGHT
793564 	NIGHT
146722 	NIGHT
132793 	NIGHT
671184 	NIGHT
946945 	NIGHT
836967 	NIGHT
834371 	NIGHT
398188 	NIGHT
595745 	DAY
141083 	DAY
300480 	NIGHT
57294 	NIGHT
889812 	NIGHT
516930 	NIGHT
779935 	NIGHT
653003 	DAY
512380 	DAY
761708 	NIGHT
869029 	DAY
445231 	NIGHT
495646 	NIGHT
105042 	NIGHT
799809 	NIGHT
430860 	NIGHT
601595 	NIGHT
230666 	NIGHT
638840 	DAY
896339 	DAY
877893 	NIGHT
230792 	NIGHT
920842 	NIGHT
160686 	NIGHT
842171 	DAY
909143 	NIGHT
645557 	NIGHT
161768 	DAY
113266 	NIGHT
92793 	NIGHT
373416 	NIGHT
51097 	NIGHT
861108 	NIGHT
767537 	NIGHT
83843 	NIGHT
276756 	NIGHT
588983 	NIGHT
714483 	DAY
868820 	NIGHT
749050 	NIGHT
381634 	NIGHT
890994 	NIGHT
151102 	NIGHT
655274 	NIGHT
666781 	DAY
982406 	NIGHT
62118 	NIGHT
163347 	NIGHT
385713 	NIGHT
110801 	NIGHT
336326 	DAY
953366 	NIGHT
641015 	NIGHT
738476 	DAY
406815 	DAY
779151 	NIGHT
723322 	DAY
910872 	DAY
979391 	NIGHT
778517 	NIGHT
265900 	NIGHT
766752 	NIGHT
363208 	NIGHT
724837 	NIGHT
662395 	DAY
873718 	NIGHT
858501 	NIGHT
433722 	NIGHT
497203 	NIGHT
793480 	NIGHT
186516 	DAY
13614 	NIGHT
282468 	DAY
838597 	NIGHT
340630 	NIGHT
646330 	DAY
296176 	NIGHT
700600 	NIGHT
703168 	NIGHT
713480 	NIGHT
73287 	NIGHT
353041 	NIGHT
339126 	DAY
143598 	NIGHT
689665 	NIGHT
716271 	NIGHT
796133 	NIGHT
286720 	NIGHT
470410 	NIGHT
304187 	NIGHT
988836 	NIGHT
292881 	NIGHT
657655 	NIGHT
52150 	NIGHT
704690 	NIGHT
778233 	NIGHT
198714 	NIGHT
840167 	NIGHT
785116 	NIGHT
571409 	NIGHT
95150 	NIGHT
722869 	NIGHT
753368 	NIGHT
342447 	DAY
72327 	NIGHT
389881 	DAY
401722 	NIGHT
67026 	NIGHT
575935 	NIGHT
721743 	NIGHT
706590 	NIGHT
584116 	NIGHT
870530 	NIGHT
283836 	DAY
400952 	NIGHT
382543 	DAY
617395 	DAY
296329 	DAY
917103 	NIGHT
449825 	NIGHT
326649 	NIGHT
677863 	NIGHT
822383 	NIGHT
376685 	DAY
424535 	NIGHT
766583 	NIGHT
470868 	DAY
648959 	NIGHT
342580 	NIGHT
689390 	NIGHT
330385 	NIGHT
897666 	NIGHT
645883 	NIGHT
419276 	NIGHT
198521 	NIGHT
181156 	DAY
424987 	NIGHT
251618 	NIGHT
497909 	NIGHT
719142 	NIGHT
694626 	NIGHT
137146 	NIGHT
169368 	NIGHT
438854 	NIGHT
914474 	NIGHT
109609 	DAY
182576 	NIGHT
131731 	NIGHT
172456 	NIGHT
425841 	NIGHT
698823 	DAY
817892 	NIGHT
84608 	NIGHT
52700 	NIGHT
641625 	DAY
904018 	NIGHT
489538 	NIGHT
199742 	NIGHT
344476 	NIGHT
327347 	DAY
214013 	NIGHT
216315 	NIGHT
789667 	NIGHT
950184 	NIGHT
47169 	NIGHT
873268 	NIGHT
336726 	NIGHT
336406 	NIGHT
825065 	DAY
377600 	DAY
958641 	NIGHT
230270 	NIGHT
765315 	NIGHT
387910 	DAY
693074 	NIGHT
551658 	NIGHT
701038 	NIGHT
444089 	NIGHT
594173 	NIGHT
834542 	NIGHT
535927 	NIGHT
115650 	NIGHT
505230 	DAY
544199 	NIGHT
806190 	DAY
188896 	NIGHT
728006 	DAY
695931 	NIGHT
395708 	NIGHT
986558 	NIGHT
495340 	NIGHT
423139 	NIGHT
328527 	NIGHT
337833 	DAY
137241 	NIGHT
536895 	NIGHT
217680 	NIGHT
718540 	DAY
302454 	NIGHT
10306 	NIGHT
598845 	NIGHT
438662 	NIGHT
304671 	DAY
3722 	NIGHT
218217 	DAY
98430 	NIGHT
430481 	NIGHT
292491 	DAY
257930 	DAY
146261 	DAY
289331 	NIGHT
732955 	NIGHT
619634 	NIGHT
883669 	NIGHT
746472 	NIGHT
209884 	NIGHT
902604 	NIGHT
800617 	NIGHT
427026 	NIGHT
502453 	DAY
47282 	DAY
421008 	NIGHT
276886 	DAY
739837 	NIGHT
813090 	NIGHT
837885 	NIGHT
707796 	NIGHT
681255 	NIGHT
65188 	NIGHT
108753 	NIGHT
433032 	NIGHT
211161 	NIGHT
885524 	NIGHT
297191 	NIGHT
460044 	NIGHT
951015 	NIGHT
439200 	NIGHT
40723 	NIGHT
633915 	NIGHT
629704 	NIGHT
1514 	NIGHT
711122 	NIGHT
211547 	NIGHT
686168 	NIGHT
455998 	NIGHT
946423 	DAY
389693 	NIGHT
987587 	NIGHT
871354 	NIGHT
722559 	NIGHT
716666 	NIGHT
996597 	NIGHT
987024 	NIGHT
160531 	DAY
517034 	NIGHT
132916 	DAY
407156 	NIGHT
227330 	NIGHT
129132 	DAY
459658 	NIGHT
567098 	NIGHT
849019 	NIGHT
202241 	NIGHT
225123 	NIGHT
662755 	NIGHT
303575 	NIGHT
268219 	NIGHT
513458 	NIGHT
882001 	NIGHT
922004 	NIGHT
193013 	NIGHT
799174 	NIGHT
307444 	DAY
162304 	NIGHT
198614 	NIGHT
700978 	NIGHT
51592 	NIGHT
958715 	NIGHT
481642 	NIGHT
360125 	NIGHT
646312 	DAY
84943 	NIGHT
94406 	NIGHT
56271 	NIGHT
765266 	NIGHT
736489 	NIGHT
276721 	NIGHT
713371 	NIGHT
423801 	NIGHT
747251 	NIGHT
367142 	NIGHT
104791 	NIGHT
304086 	DAY
756124 	NIGHT
251477 	NIGHT
139657 	NIGHT
924639 	NIGHT
340271 	DAY
669231 	NIGHT
826297 	NIGHT
20660 	NIGHT
560278 	NIGHT
810679 	DAY
698823 	NIGHT
545106 	NIGHT
998712 	NIGHT
629473 	NIGHT
777006 	NIGHT
444980 	NIGHT
597057 	NIGHT
288893 	NIGHT
489119 	DAY
607060 	NIGHT
176159 	NIGHT
453092 	DAY
806915 	NIGHT
968712 	NIGHT
35304 	DAY
937398 	NIGHT
750513 	NIGHT
202114 	NIGHT
343136 	DAY
143686 	NIGHT
445235 	NIGHT
970824 	DAY
208687 	NIGHT
169275 	NIGHT
974512 	DAY
4200 	NIGHT
937767 	NIGHT
15141 	NIGHT
621872 	NIGHT
375271 	DAY
266361 	NIGHT
656188 	NIGHT
319551 	NIGHT
227677 	DAY
272439 	NIGHT
439281 	NIGHT
78669 	DAY
49960 	NIGHT
760533 	NIGHT
940159 	DAY
741375 	NIGHT
48015 	NIGHT
131866 	NIGHT
25211 	DAY
136958 	DAY
907254 	NIGHT
779281 	NIGHT
632957 	NIGHT
863865 	DAY
874758 	NIGHT
355036 	NIGHT
422383 	NIGHT
646883 	DAY
543806 	NIGHT
696328 	DAY
653641 	NIGHT
770446 	NIGHT
490451 	DAY
510383 	NIGHT
41521 	NIGHT
556890 	DAY
519864 	NIGHT
234589 	DAY
73114 	DAY
420550 	NIGHT
795217 	DAY
242166 	NIGHT
802383 	DAY
441042 	NIGHT
685502 	NIGHT
846109 	NIGHT
780611 	NIGHT
883283 	NIGHT
331895 	NIGHT
569068 	NIGHT
439528 	NIGHT
297042 	DAY
734669 	NIGHT
27851 	NIGHT
425306 	NIGHT
362183 	NIGHT
6792 	NIGHT
908891 	DAY
402757 	NIGHT
342668 	NIGHT
354268 	NIGHT
311721 	NIGHT
683213 	NIGHT
749746 	DAY
111061 	DAY
110157 	NIGHT
283337 	NIGHT
362298 	NIGHT
150539 	NIGHT
624859 	NIGHT
323089 	DAY
632972 	NIGHT
752196 	NIGHT
590500 	NIGHT
165984 	NIGHT
620796 	DAY
874206 	DAY
894614 	NIGHT
275414 	NIGHT
322173 	NIGHT
59168 	DAY
750081 	NIGHT
362893 	DAY
615145 	NIGHT
593906 	NIGHT
636127 	NIGHT
700299 	DAY
97376 	NIGHT
366152 	DAY
730932 	NIGHT
129618 	NIGHT
188611 	NIGHT
305365 	NIGHT
914427 	NIGHT
309908 	NIGHT
35134 	NIGHT
816115 	NIGHT
840106 	NIGHT
990253 	NIGHT
776712 	NIGHT
796124 	DAY
704047 	NIGHT
157181 	NIGHT
51498 	NIGHT
758562 	NIGHT
899711 	NIGHT
622314 	NIGHT
99470 	DAY
425543 	NIGHT
329756 	NIGHT
246628 	NIGHT
41539 	NIGHT
439722 	NIGHT
175596 	DAY
230065 	NIGHT
7311 	NIGHT
733389 	NIGHT
205901 	NIGHT
274773 	NIGHT
133111 	NIGHT
494311 	DAY
272655 	DAY
745456 	NIGHT
489165 	DAY
73249 	DAY
761572 	NIGHT
694340 	NIGHT
878494 	NIGHT
678542 	NIGHT
731252 	NIGHT
73852 	DAY
148507 	NIGHT
220289 	NIGHT
994366 	DAY
368777 	NIGHT
733106 	NIGHT
81307 	NIGHT
881090 	DAY
480488 	NIGHT
960261 	NIGHT
206035 	NIGHT
168482 	NIGHT
883016 	NIGHT
476026 	DAY
40745 	NIGHT
635910 	NIGHT
241750 	DAY
847283 	DAY
678929 	NIGHT
208435 	NIGHT
724993 	NIGHT
248573 	NIGHT
180766 	NIGHT
181628 	NIGHT
738703 	DAY
53728 	NIGHT
549401 	NIGHT
862985 	NIGHT
138142 	NIGHT
171752 	NIGHT
969236 	NIGHT
297369 	NIGHT
239119 	NIGHT
272195 	NIGHT
288128 	NIGHT
679559 	NIGHT
350087 	NIGHT
522945 	NIGHT
444974 	NIGHT
894844 	NIGHT
893721 	NIGHT
783350 	NIGHT
330924 	NIGHT
520623 	DAY
329670 	NIGHT
734054 	NIGHT
907800 	NIGHT
280518 	NIGHT
951612 	NIGHT
336016 	NIGHT
387054 	NIGHT
881917 	NIGHT
420654 	NIGHT
93945 	NIGHT
581774 	NIGHT
100518 	DAY
205519 	DAY
295534 	NIGHT
229247 	NIGHT
418855 	NIGHT
408480 	DAY
645966 	NIGHT
706845 	DAY
836406 	NIGHT
827623 	NIGHT
67696 	NIGHT
452765 	DAY
998712 	NIGHT
629473 	NIGHT
777006 	NIGHT
444980 	NIGHT
597057 	NIGHT
288893 	NIGHT
489119 	NIGHT
807602 	NIGHT
807913 	NIGHT
68978 	NIGHT
272943 	NIGHT
856384 	NIGHT
365833 	DAY
641839 	NIGHT
98607 	NIGHT
883829 	DAY
453319 	NIGHT
753836 	NIGHT
701180 	NIGHT
480879 	NIGHT
828622 	DAY
231413 	NIGHT
641985 	NIGHT
68441 	NIGHT
913680 	DAY
401758 	NIGHT
481918 	NIGHT
109899 	NIGHT
525502 	NIGHT
222841 	NIGHT
726903 	DAY
506446 	NIGHT
555929 	NIGHT
364959 	NIGHT
15129 	NIGHT
502639 	NIGHT
341819 	DAY
561921 	NIGHT
243045 	NIGHT
771545 	NIGHT
826280 	NIGHT
708444 	DAY
569349 	DAY
894624 	NIGHT
35866 	NIGHT
61335 	NIGHT
246067 	NIGHT
306190 	DAY
384011 	NIGHT
342730 	NIGHT
537992 	NIGHT
335653 	NIGHT
369950 	NIGHT
931848 	NIGHT
229447 	NIGHT
414775 	NIGHT
403018 	NIGHT
644885 	DAY
199315 	NIGHT
298238 	DAY
562866 	NIGHT
136496 	NIGHT
342313 	NIGHT
537204 	NIGHT
925039 	NIGHT
62458 	NIGHT
916062 	DAY
361872 	DAY
932561 	NIGHT
575619 	DAY
135487 	DAY
376988 	NIGHT
905017 	NIGHT
117078 	NIGHT
447307 	NIGHT
125051 	NIGHT
49633 	NIGHT
849711 	NIGHT
38497 	NIGHT
998636 	NIGHT
541401 	NIGHT
909917 	NIGHT
431035 	NIGHT
600304 	NIGHT
246344 	NIGHT
665768 	DAY
959348 	NIGHT
886103 	NIGHT
261442 	NIGHT
795606 	NIGHT
264836 	NIGHT
22738 	DAY
776514 	NIGHT
770937 	NIGHT
622185 	DAY
905630 	NIGHT
423383 	NIGHT
849848 	NIGHT
13311 	NIGHT
48538 	NIGHT
74001 	NIGHT
892643 	NIGHT
289559 	NIGHT
152391 	NIGHT
30680 	NIGHT
100259 	NIGHT
162744 	NIGHT
659911 	NIGHT
97376 	NIGHT
366152 	DAY
730932 	NIGHT
129618 	NIGHT
188611 	NIGHT
305365 	NIGHT
914427 	NIGHT
309908 	NIGHT
35134 	NIGHT
816115 	NIGHT
840106 	NIGHT
990253 	NIGHT
776712 	NIGHT
796124 	DAY
704047 	NIGHT
157181 	NIGHT
51498 	NIGHT
758562 	NIGHT
899711 	NIGHT
622314 	NIGHT
99470 	NIGHT
877458 	NIGHT
982735 	NIGHT
987605 	DAY
645448 	NIGHT
593714 	DAY
251620 	NIGHT
421848 	DAY
518493 	NIGHT
119319 	NIGHT
733698 	NIGHT
364187 	DAY
328999 	NIGHT
418541 	NIGHT
684990 	NIGHT
945214 	NIGHT
125160 	DAY
667966 	NIGHT
149087 	NIGHT
426843 	NIGHT
997176 	NIGHT
977680 	NIGHT
87682 	NIGHT
832833 	NIGHT
832348 	NIGHT
787933 	NIGHT
579509 	NIGHT
71516 	DAY
923415 	NIGHT
780121 	NIGHT
964567 	NIGHT
102817 	NIGHT
495047 	NIGHT
712193 	NIGHT
597490 	NIGHT
881606 	NIGHT
183365 	NIGHT
919172 	NIGHT
13861 	DAY
633354 	NIGHT
981198 	NIGHT
274125 	NIGHT
186377 	NIGHT
708894 	NIGHT
489159 	NIGHT
615990 	NIGHT
402567 	NIGHT
850073 	NIGHT
447958 	NIGHT
411155 	NIGHT
928615 	DAY
216444 	NIGHT
624950 	NIGHT
185452 	NIGHT
22395 	NIGHT
333661 	NIGHT
786154 	NIGHT
636365 	NIGHT
60206 	NIGHT
955129 	NIGHT
175714 	DAY
98096 	DAY
181281 	NIGHT
495904 	NIGHT
733011 	NIGHT
61219 	DAY
714840 	NIGHT
456624 	NIGHT
727457 	DAY
538506 	NIGHT
425499 	DAY
172495 	DAY
791690 	NIGHT
925559 	NIGHT
343587 	NIGHT
412339 	NIGHT
766524 	NIGHT
597469 	NIGHT
860429 	NIGHT
751037 	NIGHT
880839 	DAY
168495 	NIGHT
804844 	NIGHT
423185 	DAY
179338 	NIGHT
497343 	NIGHT
112186 	DAY
506022 	NIGHT
21811 	DAY
908354 	NIGHT
299425 	DAY
989193 	DAY
530474 	NIGHT
586872 	NIGHT
797767 	NIGHT
209037 	NIGHT
245841 	NIGHT
983937 	NIGHT
152946 	NIGHT
159866 	NIGHT
122108 	DAY
801979 	NIGHT
9446 	NIGHT
852223 	NIGHT
373698 	NIGHT
254570 	NIGHT
152011 	DAY
795606 	NIGHT
264836 	NIGHT
22738 	NIGHT
755889 	NIGHT
617395 	DAY
296329 	NIGHT
684985 	NIGHT
205796 	NIGHT
831611 	NIGHT
614411 	NIGHT
37352 	NIGHT
188231 	DAY
270353 	NIGHT
182823 	NIGHT
639047 	DAY
435048 	DAY
942055 	NIGHT
274185 	NIGHT
839483 	NIGHT
874010 	NIGHT
9589 	NIGHT
563974 	NIGHT
61529 	NIGHT
324834 	NIGHT
569353 	NIGHT
167274 	NIGHT
214779 	DAY
588333 	DAY
671916 	NIGHT
130151 	NIGHT
567877 	NIGHT
982365 	NIGHT
844756 	DAY
264499 	NIGHT
349104 	DAY
341542 	DAY
388476 	NIGHT
801771 	NIGHT
66058 	NIGHT
670719 	NIGHT
615145 	NIGHT
593906 	NIGHT
636127 	NIGHT
700299 	NIGHT
783534 	DAY
104557 	NIGHT
960026 	NIGHT
619179 	NIGHT
219150 	NIGHT
160970 	NIGHT
766382 	NIGHT
796895 	NIGHT
93153 	NIGHT
56246 	NIGHT
944497 	DAY
16823 	NIGHT
700033 	NIGHT
623594 	NIGHT
755159 	NIGHT
916700 	DAY
624715 	NIGHT
801979 	NIGHT
9446 	NIGHT
852223 	NIGHT
373698 	NIGHT
254570 	DAY
25099 	DAY
744954 	NIGHT
333700 	NIGHT
633690 	NIGHT
19685 	NIGHT
812229 	NIGHT
894614 	NIGHT
275414 	NIGHT
322173 	DAY
862397 	DAY
896531 	NIGHT
268014 	NIGHT
100531 	NIGHT
2955 	NIGHT
980941 	NIGHT
585549 	NIGHT
519267 	NIGHT
922420 	NIGHT
228355 	NIGHT
732259 	DAY
777796 	NIGHT
605872 	NIGHT
564688 	NIGHT
76509 	DAY
572755 	NIGHT
139785 	NIGHT
859802 	DAY
139347 	NIGHT
805866 	NIGHT
956096 	DAY
561909 	NIGHT
193715 	NIGHT
610161 	NIGHT
270405 	NIGHT
315915 	NIGHT
426982 	NIGHT
341354 	DAY
353563 	NIGHT
37427 	NIGHT
147321 	NIGHT
922732 	NIGHT
402889 	NIGHT
98119 	DAY
278074 	NIGHT
353120 	DAY
552835 	NIGHT
119955 	NIGHT
567827 	NIGHT
645624 	NIGHT
331785 	NIGHT
879624 	DAY
119397 	NIGHT
439610 	NIGHT
757252 	DAY
401456 	DAY
492161 	NIGHT
498539 	DAY
772057 	NIGHT
820578 	NIGHT
392835 	NIGHT
884430 	NIGHT
534247 	NIGHT
449883 	DAY
464855 	NIGHT
788274 	NIGHT
923163 	NIGHT
110453 	NIGHT
603093 	NIGHT
333804 	DAY
62585 	DAY
12396 	NIGHT
796779 	NIGHT
699595 	NIGHT
755888 	NIGHT
432929 	NIGHT
966652 	NIGHT
179740 	DAY
949213 	NIGHT
844929 	NIGHT
115361 	DAY
710226 	NIGHT
138683 	NIGHT
889734 	NIGHT
344572 	NIGHT
819990 	NIGHT
858815 	NIGHT
859082 	DAY
166452 	NIGHT
436874 	DAY
62624 	NIGHT
667839 	NIGHT
184697 	NIGHT
798073 	NIGHT
54023 	NIGHT
476189 	NIGHT
361203 	NIGHT
848446 	DAY
719702 	NIGHT
702461 	DAY
692454 	NIGHT
147252 	DAY
691812 	NIGHT
902826 	NIGHT
138111 	DAY
323998 	NIGHT
889648 	NIGHT
99361 	NIGHT
895731 	NIGHT
709863 	NIGHT
917515 	NIGHT
736479 	NIGHT
763663 	DAY
927741 	NIGHT
161282 	NIGHT
336457 	NIGHT
229934 	NIGHT
173939 	NIGHT
437725 	NIGHT
899175 	DAY
646716 	NIGHT
645439 	NIGHT
607752 	NIGHT
996272 	NIGHT
10913 	DAY
730459 	NIGHT
161475 	NIGHT
295180 	NIGHT
954445 	DAY
319927 	DAY
726403 	DAY
363991 	NIGHT
480488 	NIGHT
960261 	NIGHT
206035 	NIGHT
168482 	NIGHT
883016 	NIGHT
476026 	NIGHT
426315 	NIGHT
110547 	NIGHT
628190 	DAY
251801 	DAY
51680 	NIGHT
302140 	DAY
992134 	NIGHT
17917 	NIGHT
866707 	NIGHT
884899 	DAY
502101 	NIGHT
121666 	NIGHT
166044 	NIGHT
685784 	NIGHT
872758 	NIGHT
873718 	NIGHT
858501 	NIGHT
433722 	NIGHT
